"date","inflation","nominal_interest_rate","exp_inflation","real_interest_rate","uncertainty","ibcbr","real_ex_rate","commodity_index","ind_prod","m1","logdiff_commodity_index","logdiff_m1","logdiff_ibcbr","inflation_adj","logdiff_m1_adj"
2007-05-01,0.0341223000022235,0.1243,0.034,0.0903,90.5,122.29,92.5,98.65,0.003,157893243,-0.0166871584267696,0.00906529124921818,0.00779875068712688,0.0394487873386557,0.0136149230552307
2007-06-01,0.0341223000022235,0.1193,0.0347,0.0846,94.5,123.4,90.12,97.6,0.007,164171409,-0.010700739049577,0.0389919313973977,0.00903583827000887,0.0615475792472539,0.0271614864074035
2007-07-01,0.0291832177661524,0.1143,0.0355,0.0788,89,124.31,88.84,97.07,-0.006,166890701,-0.00544512569491218,0.016428054281544,0.00734733433233625,0.0348825596883098,0.0240764703772189
2007-08-01,0.0578810244306212,0.1143,0.0383,0.076,97.3,124.29,92.25,99.74,0.018,170027080,0.0271344323938418,0.0186186053639545,-0.000160901046204032,0.078615348729276,0.0165646813996977
2007-09-01,0.021815128251309,0.1118,0.0375,0.0743,96,125.25,89.92,100.28,-0.012,174810353,0.00539947317211631,0.0277439706743863,0.00769419520755399,0.0418090006135395,0.00971767615948687
2007-10-01,0.0365999802881301,0.1118,0.0371,0.0747,92.6,126.16,86.17,98.48,0.029,178095836,-0.0181127914138948,0.0186201207424368,0.00723920268980915,0.0353532258116641,0.0257782322563059
2007-11-01,0.046565215684566,0.1118,0.0385,0.0733,93.1,126.19,86.19,98.41,-0.012,187792507,-0.00071105696530438,0.0530158572508732,0.000237765010036028,0.0419959926205603,0.0150221385171483
2007-12-01,0.0925048113427391,0.1118,0.0445,0.0673,94,126.97,86.66,100.17,0.004,231429799,0.0177263177127793,0.208938916328393,0.00616213041688152,0.0746067246847265,0.0933678815701035
2008-01-01,0.0667596266408768,0.1118,0.0444,0.0674,99.6,127.19,86.19,104.42,0.018,190279086,0.041552485358733,-0.195784715373044,0.00173119338169236,0.0369909872748579,-0.0776744733992565
2008-02-01,0.0604108303876956,0.1118,0.0428,0.069,93.6,126.8,85.36,110.9,-0.005,184056916,0.0602076663739153,-0.0332468322405006,-0.00307098946026763,0.0460712255604608,-0.0123437411456288
2008-03-01,0.059145235035986,0.1118,0.0436,0.0682,92.9,126.41,86.32,112.95,0.003,183845861,0.0183163485576907,-0.00114734128876748,-0.00308044949565911,0.0560897864630698,0.0134855968003268
2008-04-01,0.0680335594676484,0.1161,0.0456,0.0705,91.3,127.78,85.97,112.95,-0.001,186799466,0,0.0159379725425559,0.0107794426667311,0.0593872150402937,0.0257874671610328
2008-05-01,0.0990294812054378,0.1164,0.0508,0.0656,91.3,129.5,84.12,112.52,0.007,183251480,-0.00381425929235579,-0.0191762499857688,0.0133708459653956,0.10267893108691,-0.0134202082643355
2008-06-01,0.0925048113427391,0.1217,0.056,0.0657,94.8,131.08,82.11,113.22,0.018,186219640,0.00620184498685727,0.0160674201287101,0.0121269426910207,0.118859116226699,0.00383589865955513
2008-07-01,0.0654870868514921,0.1292,0.0549,0.0743,93.3,130.9,81.06,111.54,0.003,185866821,-0.0149495576471059,-0.00189643613902746,-0.00137415091475912,0.0744328445615331,0.00741568930970423
2008-08-01,0.0341223000022235,0.1292,0.0516,0.0776,90.1,131.02,80.55,105.26,-0.013,186652793,-0.0579497910357745,0.00421976796249979,0.000916310387875541,0.0560713346042712,0.00182058949006425
2008-09-01,0.0316500494346978,0.1366,0.0501,0.0865,97.8,130.82,87.61,110.52,0.012,194785375,0.0487630201295826,0.0426481423032676,-0.00152765077066341,0.0506895575498731,0.0232138235530546
2008-10-01,0.0553567519501019,0.1365,0.054,0.0825,126.8,128.13,100.24,109.94,-0.024,189663409,-0.00526173762270155,-0.0266473418241695,-0.0207769590115818,0.0541350052506602,-0.0173422853435543
2008-11-01,0.0440657079419022,0.1365,0.0545,0.082,121.4,124.96,100.66,103.55,-0.063,199544449,-0.059880174590921,0.0507860439544601,-0.0250516874301088,0.0394224474639681,0.0122071584405513
2008-12-01,0.0341223000022235,0.1367,0.0493,0.0874,113.1,121.02,107.19,102.64,-0.112,223439938,-0.00882686753421247,0.113105630639218,-0.0320378648972008,0.0172750146012131,0.00273356678420489
2009-01-01,0.059145235035986,0.1266,0.047,0.0796,114,120.84,101.33,102.25,0.023,196088428,-0.00380692538446947,-0.13057692340519,-0.0014884646757034,0.029044898783067,-0.0140087683148776
2009-02-01,0.0680335594676484,0.1266,0.0457,0.0809,114.6,122.24,99.54,98.72,0.022,194352675,-0.0351332347658335,-0.00889129972062364,0.0115189688997388,0.0519110170567184,0.0102821201385135
2009-03-01,0.0242657679454032,0.1116,0.0414,0.0702,118.5,123.01,97.4,97.28,0.005,192267830,-0.0146941419392208,-0.0107850731231984,0.00627932746248305,0.0204769547138976,0.00191661348893253
2009-04-01,0.059145235035986,0.1016,0.0421,0.0595,111.5,123.63,95.38,97.36,0.014,194452270,0.000822030461415046,0.0112973865773327,0.00502758113814217,0.0500273009642384,0.0205405485963021
2009-05-01,0.0578810244306212,0.1016,0.0414,0.0602,108.6,124.85,89.91,97.83,0.012,195756457,0.00481582979006578,0.00668458579256637,0.00981978270694661,0.0610280611439787,0.0114040348831429
2009-06-01,0.0440657079419022,0.0916,0.0406,0.051,111.9,125.87,87.38,94.38,0.014,202225477,-0.0359020921710966,0.032511977381688,0.00813661157763157,0.0711282489104712,0.0200242013165343
2009-07-01,0.0291832177661524,0.0865,0.0409,0.0456,107.2,126.3,86.38,93.3,0.014,198240019,-0.0115090784449432,-0.0199047839357931,0.00341040105303136,0.0417083654740375,-0.00868598961904708
2009-08-01,0.0181492450119629,0.0865,0.0397,0.0468,105.5,128.02,82.86,94.8,0.013,202573931,0.0159493014076784,0.0216263975507331,0.0135264723574124,0.0414593936024008,0.0187440476927801
2009-09-01,0.0291832177661524,0.0865,0.0419,0.0446,102.9,129.12,82.13,92.91,0.016,208270145,-0.0201381266077556,0.0277310997873457,0.00855570280778117,0.0470877167200732,0.00910424080546089
2009-10-01,0.0341223000022235,0.0865,0.0432,0.0433,100.8,129.8,79.15,92.63,0.021,209048065,-0.0030182193872843,0.00372819053859175,0.00525259974835102,0.0327255454632024,0.0128760164196436
2009-11-01,0.0503247634171551,0.0865,0.0435,0.043,97.6,130.02,79.27,95.06,0.015,220454797,0.0258952079199268,0.0531284700025694,0.00169348050633289,0.0451608735126285,0.0150258477022939
2009-12-01,0.0453147769825524,0.0865,0.044,0.0425,93.9,131.26,79.87,99.32,0.001,250234275,0.0438386894541027,0.126704907454666,0.00949180426925356,0.0286509418270945,0.021459401975481
2010-01-01,0.0938068976709838,0.0865,0.0468,0.0397,95.1,133.47,79.59,104.3,0.016,227474986,0.0489244013667607,-0.0953572983606286,0.0166966444404837,0.0627450122058509,0.017508463564096
2010-02-01,0.0977216967611758,0.0865,0.0466,0.0399,96.4,135.23,81.53,104.98,-0.003,225059838,0.00649849381742662,-0.0106739671839868,0.0131002989992082,0.0798560783394063,0.00697833822308791
2010-03-01,0.0642159387145589,0.0865,0.047,0.0395,92.9,136.54,78.75,98.57,0.026,229296811,-0.063002900146806,0.0186509687089043,0.00964057950486641,0.0590893303989856,0.0291121827257676
2010-04-01,0.0705856097792963,0.094,0.0486,0.0454,90.2,137.15,77.18,97.54,0.001,228663254,-0.0105044053954408,-0.00276686747428911,0.00445760539347795,0.0610161484015617,0.0075257022183031
2010-05-01,0.0528380019408186,0.0939,0.0488,0.0451,98.5,136.49,77.66,95.55,-0.002,231206160,-0.0206128795956246,0.0110593652937467,-0.00482386551550817,0.056117592108195,0.014822757436975
2010-06-01,0,0.1016,0.0474,0.0542,94.7,136.19,76.4,93.62,-0.005,234716609,-0.0204056348143578,0.0150690872477277,-0.00220038228723851,0.0285532371579147,0.00339484958484145
2010-07-01,0.00120066022004939,0.1066,0.0482,0.0584,93.8,136.86,76.44,95.15,-0.006,235838143,0.0162105578702345,0.00476686769798107,0.00490753594348625,0.017164730178473,0.0156864507710191
2010-08-01,0.0048105740926796,0.1066,0.0498,0.0568,91.3,137.69,76.82,101.02,-0.004,242749100,0.0598639232977476,0.0288826646589264,0.0060462759319293,0.0292476770853525,0.0265100013962304
2010-09-01,0.0553567519501019,0.1066,0.0531,0.0535,94.2,139.28,75.57,106.02,0.003,248741593,0.0483092385197539,0.0243861788361066,0.0114815140036519,0.0721324675285973,0.00633604200282166
2010-10-01,0.0938068976709838,0.1066,0.0542,0.0524,89.7,138.86,75.18,111.33,-0.003,249713851,0.0488710081809556,0.0039010878293233,-0.00302006413480616,0.0920195345774698,0.0125958768317382
2010-11-01,0.104274913828344,0.1066,0.0561,0.0505,93.5,140.09,75.74,119.42,0.007,259165378,0.0701479273782306,0.0371507167136826,0.00881884188289561,0.0985532892131307,-0.00040214426903111
2010-12-01,0.0782753380297514,0.1067,0.0552,0.0515,89.4,138.46,73.74,124.77,0.006,281875897,0.0438253513040836,0.0840005094878684,-0.0117035979581432,0.061155957725687,-0.015634852931247
2011-01-01,0.104274913828344,0.1117,0.0567,0.055,91.3,140.17,73.19,130.91,0.001,257275149,0.0480380217690781,-0.091320761644706,0.0122744964250865,0.0725459377881767,0.0180518599447822
2011-02-01,0.100338693716146,0.1117,0.0561,0.0556,92.5,140.66,74.67,138.98,0.014,254054580,0.0598199736941734,-0.01259700504432,0.00348965920490585,0.0815954803500287,0.00262672631149217
2011-03-01,0.0990294812054378,0.1167,0.0561,0.0606,91.1,141.15,74.77,137.43,0.006,251848862,-0.0112153413194207,-0.00871997220567877,0.00347752381962607,0.0927689160505307,0.00112101144113958
2011-04-01,0.0964153389671201,0.1192,0.056,0.0632,91.7,140.96,72.21,132.2,-0.027,248312352,-0.0387987691491745,-0.0141417160673321,-0.00134699251162829,0.0866999566386172,-0.00348768264144536
2011-05-01,0.0578810244306212,0.1192,0.0517,0.0675,91.8,141.2,73.42,124.55,0.029,249576430,-0.0596086857093967,0.00507776339514976,0.00170116287127176,0.061247439248404,0.00816832825325823
2011-06-01,0.0181492450119629,0.1217,0.0502,0.0715,97.9,142.12,72.38,122.2,-0.02,253840238,-0.0190481949706944,0.016939883926355,0.00649444609368466,0.0474679842321867,0.00516499117462753
2011-07-01,0.0193698643723528,0.1242,0.0535,0.0707,98.1,142.23,71.76,120.4,0.002,252615159,-0.0148395138627748,-0.00483786488075211,0.00077369442931019,0.0374174065445974,0.00606571422843907
2011-08-01,0.0453147769825524,0.1241,0.0547,0.0694,119.2,141.91,73.43,121.3,-0.009,248390557,0.00744728307528408,-0.0168648859534173,-0.00225241173569035,0.0700604289133362,-0.0170098518067523
2011-09-01,0.0654870868514921,0.119,0.058,0.061,112.5,141.79,78.12,130.73,-0.021,255032624,0.0748673116237644,0.0263891401912382,-0.000845964096979124,0.0814797606069714,0.00858992045452289
2011-10-01,0.0528380019408186,0.114,0.0556,0.0584,109.6,141.7,78.22,126.74,-0.008,252814003,-0.0309963836783975,-0.00873742187748761,-0.000634943052832071,0.0512877376794975,1.29087133803277e-05
2011-11-01,0.0642159387145589,0.114,0.0553,0.0587,108.6,142.27,78.06,125.01,0.007,261199615,-0.0137440097928998,0.0326308710823113,0.0040145139664407,0.0588414362437029,-0.00527526776006947
2011-12-01,0.0616778118644983,0.1091,0.0535,0.0556,109.2,140.42,79.39,124.34,0.024,285376902,-0.00537398526128019,0.088525846307455,-0.0130887290739725,0.0439099084838778,-0.00800945322992015
2012-01-01,0.0693088867179825,0.104,0.053,0.051,107.6,138.84,76.75,125.05,-0.044,259833394,0.00569390848243678,-0.0937701364296402,-0.0113157405955171,0.0370408851032322,0.0139000844836837
2012-02-01,0.0553567519501019,0.104,0.0526,0.0514,102.5,140.4,75.45,121.35,0.012,256909110,-0.030034725151018,-0.011318268556618,0.0111733005981254,0.036255553933187,0.00128276376514788
2012-03-01,0.0254931070792348,0.0965,0.0543,0.0422,98.3,139.94,79,124.59,-0.008,257522989,0.0263494141381617,0.00238662903260334,-0.00328173227396089,0.0185841889681631,0.0117256020906121
2012-04-01,0.0795618707200734,0.089,0.0557,0.0333,100.1,141.18,81.1,125.32,0.002,258844775,0.00584211977321925,0.0051195639199193,0.00882191264957566,0.0704113641313734,0.0155703661280956
2012-05-01,0.0440657079419022,0.0839,0.0552,0.0287,103.4,142.55,85.53,127.16,0.003,259530056,0.014575669958611,0.00264396092643793,0.00965714339135548,0.0474225005388481,0.00588816678109039
2012-06-01,0.00964235284301074,0.084,0.0538,0.0302,108.6,143.56,87,125.37,0.001,265317011,-0.0141767709146681,0.0220528603173697,0.00706025092072515,0.0390506728423473,0.0106065470316847
2012-07-01,0.0528380019408186,0.0789,0.0558,0.0231,108.9,143.92,85.92,135.17,0.015,265535664,0.0752638803678023,0.000823780392046558,0.00250452336287132,0.0723190701545503,0.0124465020122081
2012-08-01,0.0503247634171551,0.0739,0.0568,0.0171,101.9,144.35,86.89,135.05,0.024,267208637,-0.000888165257111773,0.00628060589741963,0.00298331646666572,0.0755080377797825,0.00644378932869693
2012-09-01,0.0705856097792963,0.0739,0.0564,0.0175,100,143.61,87.63,135.45,-0.021,274835293,0.00295748829247966,0.0281422184462983,-0.00513961403641616,0.0865016413068891,0.0114758625494077
2012-10-01,0.0731432488907429,0.0714,0.0547,0.0167,96.5,144.95,87.34,134.49,0.016,273105295,-0.00711272169564658,-0.00631456689408694,0.00928756329513725,0.0718686837426882,0.00227507705016857
2012-11-01,0.0744241677219248,0.0714,0.0536,0.0178,94.7,144.63,87.99,135.41,-0.016,288090912,0.0068173661592752,0.0534186801962875,-0.00221009828202412,0.0695596218922245,0.0142414954256842
2012-12-01,0.0990294812054378,0.0729,0.0563,0.0166,96.7,144.21,88.5,137.4,0.007,325045422,0.0145891667935159,0.120688835573848,-0.0029081865116618,0.0803006166269349,0.0258814635857972
2013-01-01,0.108224037644802,0.0711,0.057,0.0141,96.8,144.87,86,135.46,0.008,287515564,-0.0142199860014909,-0.122687938139922,0.00456621797958157,0.0750018603781395,-0.0157090973124762
2013-02-01,0.0744241677219248,0.072,0.055,0.017,94.3,143.85,83.58,131.44,-0.025,287025459,-0.0301259200577455,-0.0017060752818665,-0.00706569855600314,0.0543667760487254,0.0077955352389692
2013-03-01,0.0578810244306212,0.0716,0.0553,0.0163,95.1,144.91,82.97,129.05,0.017,293276608,-0.0183505475643893,0.0215452991428542,0.00734177006027537,0.0495145103096105,0.0313008672381773
2013-04-01,0.0680335594676484,0.074,0.0556,0.0184,96.1,146.17,83.3,126.56,0.016,287763134,-0.0194834221452789,-0.0189785279369303,0.00865746784336885,0.0597669601831612,-0.00797844150160124
2013-05-01,0.0453147769825524,0.079,0.0562,0.0228,95.2,146.93,84.33,127.26,-0.002,293594788,0.00551573378530179,0.0200628541908401,0.00518595498665331,0.0483527838479248,0.0235106139626713
2013-06-01,0.0316500494346978,0.079,0.0574,0.0216,105.4,146.19,90.18,134.06,0.006,300251536,0.0520552231251656,0.0224200321446979,-0.00504913736433021,0.0607681785181741,0.0116531380155333
2013-07-01,0.00360594594401098,0.084,0.0566,0.0274,104.6,146.97,93.45,137.1,-0.008,294992118,0.0224231256384568,-0.0176719393450924,0.0053213387950688,0.024521950548358,-0.00502490089136703
2013-08-01,0.0291832177661524,0.089,0.0606,0.0284,98.4,147.1,98.06,142.27,0.006,298262492,0.0370160740948071,0.0110253070873298,0.000884143288798711,0.0553822353542255,0.0109539934251151
2013-09-01,0.0428180071986151,0.089,0.0616,0.0274,100.1,148.24,94.79,138.26,0.006,301268767,-0.0285906901459567,0.0100288355337845,0.00771995436971196,0.0594364985238419,-0.00537965649018325
2013-10-01,0.0705856097792963,0.094,0.0625,0.0315,96.4,148.29,91.47,134.56,-0.01,297832161,-0.0271257742924806,-0.0114726702422203,0.000337234009873733,0.069902570419526,-0.00410965497940405
2013-11-01,0.0667596266408768,0.099,0.0614,0.0376,92.2,148.42,94.71,138.24,0.003,314867661,0.0269811088311078,0.0556223170216796,0.000876276555009881,0.0626425365545099,0.0156846032502847
2013-12-01,0.116161150269126,0.099,0.0611,0.0379,89.6,148.81,95.87,141.69,-0.04,344507915,0.0246502675203892,0.0899646387769693,0.00262423189997119,0.0971505400579698,-0.00145143408889219
2014-01-01,0.0680335594676484,0.104,0.0602,0.0438,93.8,148.21,95.6,143.73,0.019,313131662,0.0142949669870056,-0.0954933180552402,-0.00404013747313492,0.0339299793197917,0.0079759360557391
2014-02-01,0.0860156664899252,0.1065,0.0617,0.0448,97.4,147.79,94.72,149.87,0.005,316246296,0.0418317120937637,0.0098975802590715,-0.00283783974234275,0.0647970973396631,0.0162265312020615
2014-03-01,0.116161150269126,0.1065,0.0642,0.0423,98.2,147.78,91.68,151.9,-0.003,309930414,0.0134541579448229,-0.0201735264061043,-6.76658659797269e-05,0.106028884509502,-0.00743535985291504
2014-04-01,0.0834299161175449,0.109,0.0622,0.0468,100.4,146.9,87.63,148.06,-0.008,309226880,-0.0256048125867752,-0.00227255435606111,-0.00597259818066931,0.0760782026060946,0.00748996280772316
2014-05-01,0.0566181971940869,0.109,0.0603,0.0487,90.7,146.23,86.9,145.16,-0.014,303690454,-0.019781014670083,-0.018066307734852,-0.00457135855604474,0.0589205186091854,-0.0127948621354662
2014-06-01,0.0490702075348057,0.109,0.0601,0.0489,100.3,143.6,87.05,142.97,-0.024,305835044,-0.0152017643037965,0.00703694548230516,-0.0181490680096639,0.0777737777945606,-0.00256967868703241
2014-07-01,0.00120066022004939,0.109,0.0595,0.0495,94.3,144.62,87.49,140.32,0.021,302284860,-0.0187092894171998,-0.0116760668735374,0.00707795613268214,0.0225233101773737,0.00066633956310355
2014-08-01,0.0304159569135067,0.109,0.0615,0.0475,102.1,145.75,88.77,138.44,0.01,306457271,-0.013488509856729,0.0137085183642753,0.00778321248379577,0.0573785022683775,0.0141310941986002
2014-09-01,0.0705856097792963,0.109,0.0633,0.0457,102.3,146.12,89.59,139.83,0,313958669,0.00999038028561561,0.0241830136598722,0.00253537669648018,0.0881185832833975,0.00890784078062743
2014-10-01,0.0515806944291164,0.1115,0.0641,0.0474,103.8,145.67,92.87,146.85,0.006,312803318,0.0489842585918696,-0.00368673382429563,-0.00308441246622504,0.0515714310639532,0.00132827622308411
2014-11-01,0.0629461808463812,0.1115,0.0656,0.0459,103.1,145.74,94.97,151.32,-0.013,326330250,0.0299851421201991,0.0423352893692339,0.000480422781279799,0.0596867765175175,0.00305497580288252
2014-12-01,0.0977216967611758,0.1165,0.0673,0.0492,104.9,146.43,96.66,149.44,-0.033,351602954,-0.0125018252842954,0.0745926619674364,0.00472328632502972,0.0791692571667551,-0.0140532003584869
2015-01-01,0.159379555717734,0.1215,0.0697,0.0518,104.7,145.13,93.33,141.76,0.006,321695497,-0.0527594876237618,-0.0888971307346438,-0.00891760608489456,0.124009939930812,0.0114046084307826
2015-02-01,0.156634109599371,0.1215,0.0688,0.0527,99.8,144.21,98.7,148.81,-0.007,318950030,0.048534837585188,-0.00857099188721477,-0.00635932190829269,0.134327282064426,-0.00394345356715109
2015-03-01,0.170421183285667,0.1265,0.0701,0.0564,110.8,143.8,107.01,160.54,-0.003,315360204,0.0758728082614724,-0.0113189544626309,-0.00284712528703235,0.159760574681027,0.0035243191372484
2015-04-01,0.0886070727067956,0.1315,0.0617,0.0698,111.3,142.38,103.69,157.11,-0.019,306875977,-0.0215969357439247,-0.0272718080335217,-0.00992390561121947,0.0823421192287729,-0.0185410962306915
2015-05-01,0.0925048113427391,0.1315,0.0611,0.0704,110.7,141.16,104.16,158.3,-0.01,305872981,0.00754576992745992,-0.00327376124498002,-0.00860554086865761,0.0937759918425793,0.00231994742409548
2015-06-01,0.0990294812054378,0.1365,0.0638,0.0727,116.3,139.84,105.09,158.28,-0.01,305973492,-0.000126350369742845,0.000328549743567663,-0.00939508689984425,0.127507043624295,-0.0086511849209744
2015-07-01,0.0769902108971672,0.1415,0.0598,0.0817,125.9,138.94,108.4,162.67,-0.016,299397332,0.0273579922611384,-0.0217269099588471,-0.0064567266424902,0.0973136246528667,-0.0100338850132863
2015-08-01,0.0267217941965934,0.1415,0.0566,0.0849,131.9,139.21,117.68,169.87,0.007,297343836,0.0433098298528574,-0.00688239463216078,0.00194139913574087,0.0536866841022564,-0.00443115107029776
2015-09-01,0.0667596266408768,0.1415,0.0615,0.08,132.6,138.05,129.36,186.75,-0.023,295810781,0.0947373853817073,-0.00516916962189384,-0.00836764602431206,0.0852408786865472,-0.0197085847867416
2015-10-01,0.102961408608194,0.1415,0.0672,0.0743,123.1,138.95,127.45,189.34,-0.002,299192775,0.0137735166878183,0.0113681015453651,0.00649821781234916,0.10290212416728,0.0142534491484835
2015-11-01,0.128164561439235,0.1415,0.0716,0.0699,114.9,137.05,121.95,179.18,-0.019,311288444,-0.0551534535313127,0.0396318569295353,-0.0137683334397183,0.125082876626338,0.00160748761661453
2015-12-01,0.121481471492246,0.1415,0.0719,0.0696,116.7,136.5,122.14,181.47,-0.02,334417293,0.0126994636175004,0.0716696383791735,-0.00402120812378026,0.103350909893279,-0.0159567586892038
2016-01-01,0.163508927003142,0.1415,0.0729,0.0686,117.4,136.21,122.41,186.87,0.014,309171081,0.0293228371472312,-0.0784948095115325,-0.00212680216576366,0.127677095633335,0.0205080609004252
2016-02-01,0.113509674956668,0.1415,0.0701,0.0714,120.2,135.81,120.2,184.11,-0.014,306535292,-0.014879782865048,-0.00856188994349338,-0.00294096234327412,0.0913595400972813,-0.00572810506535616
2016-03-01,0.0528380019408186,0.1415,0.0652,0.0763,126.3,134.54,112.7,176,0.007,300106316,-0.0450494100309644,-0.0211960953924262,-0.00939529751851698,0.0431697848527186,-0.00366252131676581
2016-04-01,0.0757064879261868,0.1415,0.0621,0.0794,130.5,134.73,110.03,170.56,0.001,302381496,-0.0313968540606719,0.00755265341422984,0.00141122317029652,0.0702787112957885,0.0136707993914979
2016-05-01,0.0977216967611758,0.1415,0.0617,0.0798,126.5,134.63,108.66,173.06,0.006,299807068,0.0145512142011137,-0.00855029084923586,-0.000742500776612864,0.0978728457564372,-0.00216397761834112
2016-06-01,0.0428180071986151,0.1415,0.0601,0.0814,127.7,135.07,104.86,173.09,-0.009,300911459,0.000173335259714413,0.00367690422255151,0.00326288758152948,0.0717159889552602,-0.00539463961873837
2016-07-01,0.0642159387145589,0.1415,0.057,0.0845,128.5,134.67,99.57,163.2,0.007,299911069,-0.0588352479083012,-0.00333007128678986,-0.00296582111072219,0.083170137235889,0.00703191460058501
2016-08-01,0.0540966873236182,0.1415,0.0544,0.0871,116.8,134.11,98.18,158.96,-0.025,298618296,-0.0263238442864449,-0.0043198382100087,-0.00416698273910132,0.0799553676005253,0.000207977527648246
2016-09-01,0.00964235284301074,0.1415,0.0507,0.0908,113.3,134.38,99.09,161.88,0.012,307800158,0.0182027217641032,0.0302845788914929,0.00201124876915504,0.0285389668449289,0.0147974828273108
2016-10-01,0.0316500494346978,0.139,0.0487,0.0903,113.3,133.78,95.94,162.04,-0.015,308519375,0.000987898326824777,0.0023339105381659,-0.00447494780174207,0.0315167446219681,0.00512366786607369
2016-11-01,0.021815128251309,0.139,0.048,0.091,117.7,133.82,98.83,172.03,0.007,317699479,0.0598256618744584,0.0293212560991094,0.000298953664408685,0.0194646561100053,-0.00710632230601803
2016-12-01,0.0365999802881301,0.1365,0.0469,0.0896,125.5,132.85,97.62,171.83,0.018,347811393,-0.00116326425029367,0.090554457353214,-0.00727494114884841,0.0192299282259408,0.0020507523583083
2017-01-01,0.046565215684566,0.129,0.0471,0.0819,118.6,134.07,92.97,169.88,0.008,312239897,-0.0114133105135839,-0.107888565717623,0.00914137940764714,0.0112352181463381,-0.00767100588514498
2017-02-01,0.0403267051542395,0.1215,0.0453,0.0762,111.9,136.32,91.46,165.86,0.012,318903157,-0.0239482464220124,0.0211156806242236,0.0166430114675356,0.0184794166100378,0.0216810503744494
2017-03-01,0.0304159569135067,0.1215,0.0445,0.077,115.2,135.91,92.14,156.07,-0.023,309000189,-0.0608394344685959,-0.0315455850740314,-0.00301216111374902,0.0211280830376789,-0.011936817633086
2017-04-01,0.0169299655858595,0.1115,0.0445,0.067,111.8,135.95,93.24,156.15,0.011,311203957,0.000512459174625945,0.00710661897098319,0.000294269111223322,0.0118847897589889,0.0119918916288181
2017-05-01,0.0378408599618558,0.1115,0.0464,0.0651,119.2,135.45,95.61,160.04,0.005,309454411,0.0246067002599464,-0.00563772511306126,-0.00368460254737535,0.037567880127857,0.00112203434563321
2017-06-01,-0.0272535229387094,0.1015,0.0412,0.0603,129.9,136.05,99.2,159.74,0.009,316224758,-0.00187629049979154,0.0216424378494615,0.00441989669815168,0.00234146425907695,0.0116213112965536
2017-07-01,0.0291832177661524,0.0915,0.0447,0.0468,125.4,136.45,97.46,157.57,0.006,316196010,-0.0136776895152888,-9.09141554963355e-05,0.0029357819250917,0.0475350843103291,0.00944525987512641
2017-08-01,0.0230397754505438,0.0915,0.0437,0.0478,121.3,135.93,97.34,154.23,-0.005,311592786,-0.0214248092384315,-0.0146651438475871,-0.00381819980719111,0.0482333706529461,-0.00855863663050104
2017-09-01,0.0193698643723528,0.0815,0.0389,0.0426,112.8,136.33,97.5,157.54,0.005,316678652,0.0212343995396553,0.0161903813789515,0.00293836985088181,0.0382143807831598,0.000877448668018168
2017-10-01,0.0515806944291164,0.074,0.0414,0.0326,105.6,136.7,97.89,162.52,0,315989753,0.0311216768443483,-0.00217775778534701,0.00271032653186598,0.0510384465404319,0.000903706798615401
2017-11-01,0.0341223000022235,0.074,0.0399,0.0341,107.1,137.19,99.85,171.15,0.007,327996959,0.0517392938566683,0.037294551153753,0.00357808260816928,0.0320317939229476,0.00126684810365501
2017-12-01,0.0540966873236182,0.069,0.038,0.031,107.4,138.72,101.27,NA,0.029,363025897,NA,0.101469836318255,0.0110906866941587,0.0369160932796389,0.0118823205216276
